psadbw r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: paddq r128,[m128]	Throughput	0.99	0.0
packssdw r128,r128	Throughput	1.07	0.0
Throughput with memory source operand: pcmpeqq r128,[m128]	Throughput	1.07	0.0
punpckhwd r128,r128	Throughput	0.98	0.0
psraw r64,r64	Throughput	0.98	0.0
Throughput with memory source operand: pcmpeqb r64,[m64]	Throughput	0.98	0.0
Throughput with memory source operand: pmaxsw r128,[m128]	Throughput	0.99	0.0
pmullw r64,r64	Throughput	1.06	0.0
paddw r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: pandn r64,[m64]	Throughput	0.98	0.0
Throughput with memory source operand: punpckhqdq r128,[m128]	Throughput	0.99	0.0
pand r64,r64	Throughput	0.98	0.0
pshufb r128,r128	Throughput	0.99	0.0
Throughput with memory source operand: paddd r128,[m128]	Throughput	0.99	0.0
Throughput with memory source operand: pcmpgtw r64,[m64]	Throughput	0.99	0.0
Throughput with memory source operand: pabsd r64,[m64]	Throughput	0.99	0.0
paddq r64,r64	Throughput	0.98	0.0
pmaxuw r128,r128	Throughput	0.98	0.0
palignr r64,r64,i	Throughput	1.07	0.0
punpckhdq r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: pmaddwd r64,[m64]	Throughput	1.97	0.0
Throughput with memory source operand: movq r64,[m64]	Throughput	1.3	0.0
Throughput with memory source operand: pavgw r64,[m64]	Throughput	1.07	0.0
packuswb r128,r128	Throughput	0.98	0.0
pavgb r64,r64	Throughput	1.06	0.0
Throughput with memory source operand: pmullw r64,[m64]	Throughput	1.23	0.0
psraw r64,i	Throughput	0.98	0.0
Throughput with memory source operand: phaddw r64,[m64]	Throughput	4.9	0.0
pshufhw r128,r128	Throughput	1.07	0.0
Throughput with memory source operand: pmovzxbd r128,[m128]	Throughput	0.99	0.0
pslldq r128,i	Throughput	1.07	0.0
Throughput with memory source operand: movq r128,[m128]	Throughput	1.3	0.0
movdqu r128,r128	Throughput	1.06	0.0
pslld r64,r64	Throughput	1.06	0.0
Throughput with memory source operand: psrlq r128,[m128]	Throughput	1.07	0.0
Throughput with memory source operand: pmulhrsw r128,[m128]	Throughput	1.23	0.0
Throughput with memory source operand: phminposuw r128,[m128]	Throughput	1.18	0.16
pmovzxbd r128,r128	Throughput	0.98	0.0
pmulld r128,r128	Throughput	0.98	0.0
pcmpeqq r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: pcmpeqd r64,[m64]	Throughput	1.07	0.0
Throughput with memory source operand: pslld r64,[m64]	Throughput	0.98	0.0
psllw r128,r128	Throughput	0.98	0.0
phsubd r64,r64	Throughput	3.18	0.0
Throughput with memory source operand: paddusb r128,[m128]	Throughput	0.99	0.0
Throughput with memory source operand: packssdw r64,[m64]	Throughput	0.98	0.0
Throughput with memory source operand: packusdw r128,[m128]	Throughput	0.99	0.0
Throughput with memory source operand: punpckhbw r128,[m128]	Throughput	0.98	0.0
packuswb r64,r64	Throughput	1.02	0.0
phaddw r128,r128	Throughput	3.18	0.0
psllw r64,r64	Throughput	0.98	0.0
punpckhbw r128,r128	Throughput	0.98	0.0
phsubd r128,r128	Throughput	3.18	0.0
psllw r128,i	Throughput	1.07	0.0
punpckhbw r64,r64	Throughput	0.98	0.0
Throughput with memory source operand: pshufb r64,[m64]	Throughput	1.07	0.0
Throughput with memory source operand: pcmpeqw r64,[m64]	Throughput	0.98	0.0
pshufd r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: pmulhrsw r64,[m64]	Throughput	1.23	0.0
psraw r128,i	Throughput	0.98	0.0
Throughput with memory source operand: punpckhbw r64,[m64]	Throughput	0.99	0.0
psraw r128,r128	Throughput	1.06	0.0
paddq r128,r128	Throughput	0.99	0.0
Throughput with memory source operand: paddw r64,[m64]	Throughput	0.98	0.0
Throughput with memory source operand: ptest r128,[m128]	Throughput	1.07	0.0
phaddw r64,r64	Throughput	2.94	0.0
Throughput with memory source operand: pcmpgtw r128,[m128]	Throughput	0.98	0.0
Throughput with memory source operand: pabsd r128,[m128]	Throughput	0.99	0.0
Throughput with memory source operand: pmovsxbq r128,[m128]	Throughput	0.98	0.0
psignw r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: phaddsw r128,[m128]	Throughput	4.9	0.0
Throughput with memory source operand: psraw r64,[m64]	Throughput	0.98	0.0
Throughput with memory source operand: pmuludq r64,[m64]	Throughput	1.33	0.0
Throughput with memory source operand: pabsb r64,[m64]	Throughput	0.98	0.0
Throughput with memory source operand: pshufw r64,[m64],i	Throughput	1.07	0.0
paddusb r64,r64	Throughput	0.98	0.0
pshuflw r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: pand r128,[m128]	Throughput	1.06	0.0
Throughput with memory source operand: psrlq r64,[m64]	Throughput	1.07	0.0
phaddsw r64,r64	Throughput	2.94	0.0
pabsd r64,r64	Throughput	0.98	0.0
ptest r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: phaddw r128,[m128]	Throughput	4.9	0.0
Throughput with memory source operand: pmaxsw r64,[m64]	Throughput	0.98	0.0
pcmpgtd r128,r128	Throughput	1.07	0.0
Throughput with memory source operand: packsswb r128,[m128]	Throughput	0.99	0.0
pminsb r128,r128	Throughput	0.98	0.0
pmovsxbq r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: packuswb r128,[m128]	Throughput	0.98	0.0
Throughput with memory source operand: pshufd  r128,[m128]	Throughput	0.99	0.0
paddd r128,r128	Throughput	0.98	0.0
movq r64,r64	Throughput	1.06	0.0
psrlq r64,i	Throughput	1.07	0.0
punpckhqdq r128,r128	Throughput	0.98	0.0
Throughput with memory source operand: pavgb r128,[m128]	Throughput	1.07	0.0
Throughput with memory source operand: pmulhuw r64,[m64]	Throughput	1.23	0.0
pcmpeqd r64,r64	Throughput	1.06	0.0
Throughput with memory source operand: pcmpeqd r128,[m128]	Throughput	0.99	0.0
Throughput with memory source operand: pmulld r128,[m128]	Throughput	1.23	0.0
Throughput with memory source operand: phsubd r64,[m64]	Throughput	4.9	0.0
pcmpgtw r128,r128	Throughput	1.06	0.0
palignr r128,r128	Throughput	1.07	0.0
packsswb r128,r128	Throughput	0.98	0.0
pcmpeqb r64,r64	Throughput	1.06	0.0
punpckldq r128,r128	Throughput	0.98	0.0
phminposuw r128,r128	Throughput	1.07	0.0
Throughput with memory source operand: psadbw r128,[m128]	Throughput	0.99	0.0
Throughput with memory source operand: punpckhwd r64,[m64]	Throughput	0.98	0.0
packsswb r64,r64	Throughput	0.98	0.0
pavgb r128,r128	Throughput	1.06	0.0
psrlq r128,r128	Throughput	1.06	0.0
pmovsxdq r128,r128	Throughput	0.98	0.0
pandn r128,r128	Throughput	0.98	0.0
pslld r128,r128	Throughput	0.98	0.0
packusdw r128,r128	Throughput	0.99	0.0
pcmpeqb r128,r128	Throughput	1.06	0.0
Throughput with memory source operand: phaddsw r64,[m64]	Throughput	4.9	0.0
Throughput with memory source operand: pavgw r128,[m128]	Throughput	0.99	0.0
Throughput with memory source operand: pslld r128,[m128]	Throughput	1.41	0.95
Throughput with memory source operand: movdqu r128,[m128]	Throughput	1.31	0.0
psrldq r128,i	Throughput	1.07	0.0
Throughput with memory source operand: punpckldq r128,[m128]	Throughput	0.98	0.0
pmulhuw r128,r128	Throughput	0.98	0.0
pmulhrsw r64,r64	Throughput	0.99	0.0
movq r128,r128	Throughput	0.98	0.0
pcmpeqw r128,r128	Throughput	0.98	0.0
pand r128,r128	Throughput	0.98	0.0
pmaddwd r128,r128	Throughput	2.32	0.0
pabsd r128,r128	Throughput	1.07	0.0
Throughput with memory source operand: pmaxud r128,[m128]	Throughput	1.07	0.0
pmulhuw r64,r64	Throughput	0.98	0.0
Throughput with memory source operand: psadbw r64,[m64]	Throughput	0.98	0.0
Throughput with memory source operand: packsswb r64,[m64]	Throughput	0.99	0.0
pmulhrsw r128,r128	Throughput	1.07	0.0
Throughput with memory source operand: pminub r128,[m128]	Throughput	0.98	0.0
pmovsxbw r128,r128	Throughput	1.07	0.0
jmp (5 per 16 bytes), 64 bit	Latency	7.91	0.01
jmp (2 per 16 bytes), 64 bit	Latency	3.13	0.05
jmp (3 per 16 bytes), 64 bit	Latency	4.89	0.0
jmp (8 per 16 bytes), 64 bit	Latency	2.44	8.13
jmp (6 per 16 bytes), 64 bit	Latency	7.91	0.0
jmp (4 per 16 bytes), 64 bit	Latency	6.12	0.0
jmp (1 per 16 bytes), 64 bit	Latency	2.97	0.0
Case 5: lea with address size prefix	Latency	1.03	0.0
Case 2: add register,constant	Latency	0.87	0.06
Case 3: test register,constant	Latency	0.86	0.06
Case 4: neg or not register (bogus length-changing prefix)	Latency	0.76	0.03
Case 1: mov register,constant	Latency	1.05	0.08
Number of NOPs = 25, noptype = 2, nopsize = 12, total size = 305	Latency	1.69	0.0
Number of NOPs = 1500, noptype = 2, nopsize = 12, total size = 18005	Latency	0.76	0.0
Number of NOPs = 31, noptype = 2, nopsize = 12, total size = 377	Latency	0.85	0.0
Number of NOPs = 4000, noptype = 2, nopsize = 12, total size = 48005	Latency	0.76	0.0
Number of NOPs = 33, noptype = 3, nopsize = 12, total size = 401	Latency	0.8	0.0
Number of NOPs = 2, noptype = 2, nopsize = 12, total size = 29	Latency	5.74	0.0
Number of NOPs = 40, noptype = 3, nopsize = 12, total size = 485	Latency	0.79	0.0
Number of NOPs = 30, noptype = 3, nopsize = 12, total size = 365	Latency	0.81	0.0
Number of NOPs = 100, noptype = 2, nopsize = 12, total size = 1205	Latency	0.0	0.0
Number of NOPs = 30, noptype = 2, nopsize = 12, total size = 365	Latency	1.44	0.0
Number of NOPs = 4000, noptype = 3, nopsize = 12, total size = 48005	Latency	0.76	0.0
Number of NOPs = 1500, noptype = 3, nopsize = 12, total size = 18005	Latency	0.76	0.0
Number of NOPs = 1000, noptype = 2, nopsize = 12, total size = 12005	Latency	0.0	0.0
Number of NOPs = 100, noptype = 3, nopsize = 12, total size = 1205	Latency	0.9	0.0
Number of NOPs = 32, noptype = 3, nopsize = 12, total size = 389	Latency	0.8	0.0
Number of NOPs = 50, noptype = 3, nopsize = 12, total size = 605	Latency	0.86	0.0
Number of NOPs = 10, noptype = 2, nopsize = 12, total size = 125	Latency	2.5	0.0
Number of NOPs = 5, noptype = 3, nopsize = 12, total size = 65	Latency	1.0	0.0
Number of NOPs = 5, noptype = 2, nopsize = 12, total size = 65	Latency	3.86	0.0
Number of NOPs = 100000, noptype = 2, nopsize = 12, total size = 1200005	Latency	0.0	0.0
Number of NOPs = 31, noptype = 3, nopsize = 12, total size = 377	Latency	1.48	0.0
Number of NOPs = 20000, noptype = 2, nopsize = 12, total size = 240005	Latency	6.84	0.0
Number of NOPs = 50, noptype = 2, nopsize = 12, total size = 605	Latency	1.17	0.0
Number of NOPs = 40, noptype = 2, nopsize = 12, total size = 485	Latency	0.79	0.0
Number of NOPs = 10000, noptype = 3, nopsize = 12, total size = 120005	Latency	6.84	0.0
Number of NOPs = 2, noptype = 3, nopsize = 12, total size = 29	Latency	5.74	0.0
Number of NOPs = 25, noptype = 3, nopsize = 12, total size = 305	Latency	0.82	0.0
Number of NOPs = 32, noptype = 2, nopsize = 12, total size = 389	Latency	0.8	0.0
Number of NOPs = 20, noptype = 3, nopsize = 12, total size = 245	Latency	0.82	0.0
Number of NOPs = 10, noptype = 3, nopsize = 12, total size = 125	Latency	2.42	0.0
Number of NOPs = 20, noptype = 2, nopsize = 12, total size = 245	Latency	0.82	0.0
Number of NOPs = 10000, noptype = 2, nopsize = 12, total size = 120005	Latency	0.0	0.0
Number of NOPs = 1000, noptype = 3, nopsize = 12, total size = 12005	Latency	0.8	0.0
Number of NOPs = 20000, noptype = 3, nopsize = 12, total size = 240005	Latency	6.84	0.0
Number of NOPs = 33, noptype = 2, nopsize = 12, total size = 401	Latency	1.49	0.0
Number of instructions = 32, total size = 296	Latency	0.71	0.0
Number of instructions = 1000, nopsize = 8, total size = 8008	Latency	0.0	0.0
Number of instructions = 1000, total size = 9988	Latency	1.43	0.0
Number of instructions = 32, nopsize = 4, total size = 136	Latency	0.54	0.0
Number of instructions = 50, nopsize = 1, total size = 54	Latency	0.41	0.0
Number of instructions = 10, total size = 72	Latency	0.93	0.0
Number of instructions = 20, nopsize = 1, total size = 24	Latency	0.4	0.0
Number of instructions = 1000, total size = 9976	Latency	0.63	0.0
Number of instructions = 32, nopsize = 8, total size = 264	Latency	0.0	0.0
Number of instructions = 1000, total size = 2004	Latency	0.38	0.0
Number of instructions = 40, nopsize = 8, total size = 328	Latency	0.0	0.0
Number of instructions = 56, nopsize = 8, total size = 456	Latency	0.0	0.0
Number of instructions = 10000, total size = 99988	Latency	5.7	0.0
Number of instructions = 6, total size = 44	Latency	4.65	0.0
Number of instructions = 4, nopsize = 1, total size = 8	Latency	0.75	0.0
Number of instructions = 40, nopsize = 1, total size = 44	Latency	0.38	0.0
Number of instructions = 100, total size = 976	Latency	0.72	0.0
Number of instructions = 16, nopsize = 8, total size = 136	Latency	0.0	0.0
Number of instructions = 33, nopsize = 1, total size = 37	Latency	0.39	0.0
Number of instructions = 6, nopsize = 1, total size = 10	Latency	4.15	0.0
Number of instructions = 100, nopsize = 1, total size = 104	Latency	0.38	0.0
Number of instructions = 12, nopsize = 8, total size = 100	Latency	0.67	0.0
Number of instructions = 32, total size = 64	Latency	0.42	0.01
Number of instructions = 100, total size = 498	Latency	0.54	0.0
Number of instructions = 48, nopsize = 8, total size = 392	Latency	0.0	0.0
Number of instructions = 100, nopsize = 4, total size = 408	Latency	0.5	0.0
Number of instructions = 10000, nopsize = 8, total size = 80008	Latency	0.0	0.0
Number of instructions = 1000, nopsize = 1, total size = 1008	Latency	0.41	0.0
Number of instructions = 100, total size = 204	Latency	0.41	0.0
Number of instructions = 4, total size = 8	Latency	0.82	0.0
Number of instructions = 10, nopsize = 4, total size = 44	Latency	0.55	0.0
Number of instructions = 3, total size = 6	Latency	1.01	0.0
Number of instructions = 6, total size = 24	Latency	0.73	0.0
Number of instructions = 10000, nopsize = 1, total size = 10008	Latency	0.38	0.0
Number of instructions = 100, nopsize = 8, total size = 808	Latency	0.0	0.0
Number of instructions = 6, total size = 12	Latency	0.74	0.0
Number of instructions = 4000, nopsize = 1, total size = 4008	Latency	0.38	0.0
Number of instructions = 10, total size = 84	Latency	1.2	0.0
Number of instructions = 2000, nopsize = 1, total size = 2008	Latency	0.4	0.0
Number of instructions = 1000, total size = 4998	Latency	0.54	0.0
Number of instructions = 10, nopsize = 1, total size = 14	Latency	0.44	0.0
Number of instructions = 6, total size = 32	Latency	1.0	0.0
Number of instructions = 20000, nopsize = 1, total size = 20008	Latency	0.38	0.0
Number of instructions = 4, nopsize = 8, total size = 36	Latency	0.0	0.0
Number of instructions = 36, nopsize = 8, total size = 296	Latency	0.0	0.0
Number of instructions = 100, total size = 988	Latency	1.53	0.0
Number of instructions = 31, nopsize = 1, total size = 35	Latency	1.13	0.0
Number of instructions = 25, nopsize = 1, total size = 29	Latency	1.2	0.0
Number of instructions = 64, nopsize = 8, total size = 520	Latency	0.0	0.0
Number of instructions = 32, total size = 308	Latency	1.38	0.0
Number of instructions = 32, nopsize = 1, total size = 36	Latency	0.38	0.0
Number of instructions = 32, total size = 158	Latency	0.54	0.0
Number of instructions = 1000, nopsize = 4, total size = 4008	Latency	0.5	0.0
Number of instructions = 2, nopsize = 1, total size = 6	Latency	1.51	0.0
Number of instructions = 10, total size = 44	Latency	0.5	0.0
Number of instructions = 10, total size = 20	Latency	0.57	0.0
Number of instructions = 8, nopsize = 8, total size = 68	Latency	0.0	0.0
lock cmpxchg [m8], r8	Latency	27.44	0.0
movzx r64,[m16]	Throughput	1.32	0.0
loop, taken=alternate, 2 per 16 bytes, 64 bit mode	Latency	1.05	0.17
movzx r16,[m8] / mov [m8],r8	Latency	2.48	0.0
xadd [m16], r16	Latency	5.31	0.0
movzx r32,[m8]	Throughput	1.43	0.0
movsx r64,r16	Latency	1.07	0.0
movzx r16,[m8]	Throughput	1.19	0.0
movzx r16,r8	Latency	1.0	0.0
lock cmpxchg16b [m]	Latency	72.75	0.23
jmp (2 per 16 bytes), 64 bit	Latency	3.16	0.08
Throughput prefetcht0 [m]	Throughput	1.41	0.0
xadd [m32], r32	Latency	5.32	0.0
movsxd r64,[m32]	Throughput	1.11	0.0
jmp (8 per 16 bytes), 64 bit	Latency	8.3	0.12
movsx r16,[m8] / mov [m8],r8	Latency	2.48	0.0
add [m]	Latency	4.9	0.0
movsx r32,r16	Latency	0.99	0.0
xadd [m64], r64	Latency	4.9	0.0
movsx r32,[m16] / mov [m16],r16	Latency	2.69	0.0
lock cmpxchg [m32], r32	Latency	31.97	0.12
Throughput prefetcht1 [m]	Throughput	1.41	0.0
movzx r32,r8	Latency	0.99	0.0
lock xadd [m32], r32	Latency	26.01	2.49
jmp (5 per 16 bytes), 64 bit	Latency	7.9	0.0
movzx r32,[m8] / mov [m8],r8	Latency	1.98	0.0
jmp memory + lea + mov, 64 bit	Latency	1.92	4.77
jmp (3 per 16 bytes), 64 bit	Latency	4.88	0.0
movsx r16,r8	Latency	0.99	0.0
jmp (1 per 16 bytes), 64 bit	Latency	3.03	0.01
cmpxchg [m32], r32	Latency	11.68	0.0
movsx r16,[m8]	Throughput	1.19	0.0
lock add [m]	Latency	24.72	2.54
movsxd r64,[m32] / mov [m32],r32	Latency	3.61	7.75
cmpxchg16b [m]	Latency	64.88	0.14
movsx r32,[m8] / mov [m8],r8	Latency	2.64	0.01
movzx r64,[m16] / mov [m16],r16	Latency	1.99	0.0
movzx r64,r8	Latency	0.99	0.0
lock xadd [m8], r8	Latency	25.48	0.0
movsx r64,[m16] / mov [m16],r16	Latency	2.69	0.0
loope, alternate, 2 per 16 bytes, 64 bit mode	Latency	5.78	26.8
movzx r32,[m16] / mov [m16],r16	Latency	2.15	0.0
cmpxchg [m16], r16	Latency	8.82	0.0
movzx r64,r16	Latency	0.99	0.0
cmpxchg8b [m]	Latency	12.74	0.0
movsx r32,r8	Latency	1.07	0.0
movsxd r64,r32	Latency	1.0	0.0
Throughput prefetchnta [m]	Throughput	1.3	0.0
Throughput prefetcht2 [m]	Throughput	1.3	0.0
movsx r64,[m8]	Throughput	1.28	0.0
lock xadd [m64], r64	Latency	23.52	0.0
xadd [m8], r8	Latency	5.31	0.0
lock cmpxchg8b [m]	Latency	34.07	0.0
jmp (4 per 16 bytes), 64 bit	Latency	6.13	0.0
movzx r32,r16	Latency	1.07	0.0
movzx r64,[m8] / mov [m8],r8	Latency	2.15	0.0
lock xadd [m16], r16	Latency	25.6	0.13
jmp register + lea, 64 bit	Latency	1.5	0.0
movsx r64,[m16]	Throughput	1.19	0.0
movsx r64,r8	Latency	0.99	0.0
loop, taken=10, 2 per 16 bytes, 64 bit mode	Latency	2.41	0.01
lock cmpxchg [m16], r16	Latency	29.86	0.16
xlat / xor eax,eax	Throughput	1.4	nan
loopne, alternate, 2 per 16 bytes, 64 bit mode	Latency	1.88	9.69
lock cmpxchg [m64], r64	Latency	29.86	0.16
movzx r32,[m16]	Throughput	1.43	0.0
movsx r32,[m8]	Throughput	1.29	0.0
movsx r32,[m16]	Throughput	1.19	0.0
xlat	Latency	5.89	0.0
jmp (6 per 16 bytes), 64 bit	Latency	8.56	0.0
cmpxchg [m8], r8	Latency	8.82	0.0
movsx r64,[m8] / mov [m8],r8	Latency	2.49	0.0
cmpxchg [m64], r64	Latency	9.56	0.0
movzx r64,[m8]	Throughput	1.32	0.0
maskmovdqu r,r (pattern 0xff) + movq/dqa (x)mm,[mem]	Latency	124.74	0.49
maskmovq r,r (pattern 0x00)	Throughput	1.93	0.0
Throughput emms (64 bit mode)	Throughput	0.98	0.0
blendvps r128,r128,xmm0	Throughput	1.96	0.0
Throughput unaligned write movups [m],xmm	Throughput	1.83	0.0
maskmovq r,r (pattern 0x02)	Throughput	1.93	0.0
maskmovdqu r,r (pattern 0x33) + movq/dqa (x)mm,[mem]	Latency	138.44	0.56
pblendvb r128,r128,xmm0	Throughput	2.13	0.0
Latency with memory operand extractps  / movss	Latency	3.96	0.0
Latency with memory operand insertps  / movss	Latency	3.96	0.0
maskmovq r,r (pattern 0xff) + movq/dqa (x)mm,[mem]	Latency	133.15	2.79
Throughput unaligned write movupd [m],xmm	Throughput	1.8	0.0
maskmovdqu r,r (pattern 0xff)	Throughput	1.93	0.0
stmxcsr m	Throughput	12.75	0.0
maskmovdqu r,r (pattern 0x02)	Throughput	1.78	0.0
maskmovq r,r (pattern 0x55)	Throughput	1.93	0.0
Throughput extractps xmm,	Throughput	1.17	0.45
Throughput unaligned write movdqu [m],xmm	Throughput	1.66	0.0
Latency ptest xmm,xmm / sbb / movd	Latency	2.87	0.0
Latency unaligned write+read movdqu [m],xmm / movdqu xmm,[m]	Latency	2.04	0.03
blendps r128,r128,i	Throughput	0.98	0.0
maskmovq r,r (pattern 0x33) + movq/dqa (x)mm,[mem]	Latency	130.69	16.94
blendpd r128,r128,i	Throughput	0.99	0.0
maskmovdqu r,r (pattern 0x55) + movq/dqa (x)mm,[mem]	Latency	139.57	4.18
Throughput insertps xmm,	Throughput	1.14	0.07
Latency unaligned write+read movupd [m],xmm / movupd xmm,[m]	Latency	2.15	0.0
maskmovdqu r,r (pattern 0x00)	Throughput	1.78	0.0
maskmovdqu r,r (pattern 0x33)	Throughput	1.94	0.0
maskmovdqu r,r (pattern 0x02) + movq/dqa (x)mm,[mem]	Latency	124.93	0.64
Throughput unaligned read movups xmm,[m]	Throughput	1.3	0.0
maskmovq r,r (pattern 0x55) + movq/dqa (x)mm,[mem]	Latency	133.52	0.43
ldmxcsr + stmccsr	Latency	32.25	0.05
Throughput emms (32 bit mode)	Throughput	1.06	0.0
Latency unaligned write+read movups [m],xmm / movups xmm,[m]	Latency	1.98	0.0
blendps r128,[m128],i	Throughput	1.07	0.0
maskmovq r,r (pattern 0xff)	Throughput	1.93	0.0
Throughput unaligned read movdqu xmm,[m]	Throughput	1.3	0.0
maskmovdqu r,r (pattern 0x55)	Throughput	1.93	0.0
blendvps r128,[m128],xmm0	Throughput	2.13	0.0
Throughput ptest xmm,xmm	Throughput	0.99	0.0
maskmovq r,r (pattern 0x00) + movq/dqa (x)mm,[mem]	Latency	1.67	0.0
Latency insertps xmm,xmm,i	Latency	1.15	0.0
blendpd r128,[m128],i	Throughput	0.99	0.0
maskmovq r,r (pattern 0x33)	Throughput	1.93	0.0
maskmovdqu r,r (pattern 0x00) + movq/dqa (x)mm,[mem]	Latency	1.67	0.0
ldmxcsr m	Throughput	30.77	0.0
maskmovq r,r (pattern 0x02) + movq/dqa (x)mm,[mem]	Latency	133.04	2.28
pblendvb r128,[m128],xmm0	Throughput	2.13	0.0
Throughput unaligned read movupd xmm,[m]	Throughput	1.41	0.0
register mmx, ADD interspearced by 1 MOVes	Latency	0.99	0.0
register xmm, ADD interspearced by 1 MOVes	Latency	0.99	0.0
register r8, ADD interspearced by 0 MOVes	Latency	1.06	0.0
register mmx, ADD interspearced by 3 MOVes	Latency	1.08	0.0
register xmm, ADD interspearced by 3 MOVes	Latency	1.0	0.0
register mmx, known to be zero	Latency	0.98	0.0
register r64, known to be zero	Latency	1.06	0.0
register r16, ADD interspearced by 1 MOVes	Latency	0.99	0.0
register r64, ADD interspearced by 3 MOVes	Latency	0.75	0.0
register r32, ADD interspearced by 2 MOVes	Latency	0.99	0.0
register r32, known to be zero	Latency	1.08	0.0
register xmm, ADD interspearced by 4 MOVes	Latency	1.08	0.0
register r16, ADD interspearced by 4 MOVes	Latency	1.02	0.0
register r64, ADD interspearced by 4 MOVes	Latency	0.91	0.0
register r64, ADD interspearced by 1 MOVes	Latency	0.81	0.0
register r8, ADD interspearced by 3 MOVes	Latency	1.08	0.0
register xmm, ADD interspearced by 0 MOVes	Latency	0.98	0.0
register r8, ADD interspearced by 1 MOVes	Latency	1.05	0.01
register r32, ADD interspearced by 4 MOVes	Latency	0.98	0.0
register xmm, known to be zero	Latency	1.35	0.04
register r64, ADD interspearced by 2 MOVes	Latency	1.08	0.0
register r16, ADD interspearced by 2 MOVes	Latency	1.08	0.0
register r32, ADD interspearced by 3 MOVes	Latency	0.82	0.0
register r16, known to be zero	Latency	0.98	0.0
register r8, ADD interspearced by 2 MOVes	Latency	0.99	0.0
register mmx, ADD interspearced by 4 MOVes	Latency	1.0	0.0
register r32, ADD interspearced by 0 MOVes	Latency	0.98	0.0
register mmx, ADD interspearced by 0 MOVes	Latency	0.98	0.0
register r16, ADD interspearced by 3 MOVes	Latency	1.0	0.0
register xmm, ADD interspearced by 2 MOVes	Latency	1.08	0.0
register r8, ADD interspearced by 4 MOVes	Latency	1.0	0.0
register r32, ADD interspearced by 1 MOVes	Latency	0.75	0.0
register r16, ADD interspearced by 0 MOVes	Latency	0.98	0.0
register mmx, ADD interspearced by 2 MOVes	Latency	1.0	0.0
register r8, known to be zero	Latency	1.06	0.0
register r64, ADD interspearced by 0 MOVes	Latency	0.98	0.0
imul , regsize 32, numop 2	Throughput	1.22	0.0
imul , regsize 32, numop 3	Throughput	1.33	0.0
Throughput with memory operand: mul , registersize 32 (subtract 1 uop)	Throughput	2.74	0.03
mul , registersize 32 (subtract 1 uop)	Throughput	1.06	0.0
imul , registersize 8	Latency	1.97	0.0
mul , registersize 64 (subtract 1 uop)	Throughput	1.28	0.0
imul , registersize 8 (subtract 1 uop)	Throughput	0.61	0.0
imul , registersize 32	Latency	2.94	0.0
imul , registersize 16	Latency	2.94	0.0
Throughput with memory operand: mul , registersize 8 (subtract 1 uop)	Throughput	0.55	0.0
imul , registersize 16 (subtract 1 uop)	Throughput	1.14	0.0
Throughput with memory operand: imul , regsize 32, numop 2	Throughput	1.21	0.0
Throughput with memory operand: imul , regsize 32, numop 3	Throughput	1.31	0.0
mul , registersize 16 (subtract 1 uop)	Throughput	1.06	0.0
Throughput with memory operand: imul , registersize 16 (subtract 1 uop)	Throughput	2.48	0.0
mul , registersize 32	Latency	3.19	0.0
Throughput with memory operand: mul , registersize 64 (subtract 1 uop)	Throughput	3.22	0.0
mul , registersize 16	Latency	3.19	0.0
Throughput with memory operand: imul , registersize 32 (subtract 1 uop)	Throughput	2.47	0.0
imul , regsize 16, numop 2	Throughput	1.12	0.0
imul , regsize 16, numop 3	Throughput	1.12	0.0
Throughput with memory operand: imul , registersize 8 (subtract 1 uop)	Throughput	0.55	0.0
imul , regsize 64, numop 3	Throughput	1.96	0.0
Throughput with memory operand: imul , regsize 16, numop 2	Throughput	1.31	0.0
Throughput with memory operand: imul , regsize 16, numop 3	Throughput	1.21	0.0
mul , registersize 8 (subtract 1 uop)	Throughput	0.57	0.0
Throughput with memory operand: imul , registersize 64 (subtract 1 uop)	Throughput	3.03	0.03
imul , regsize 64, numop 2	Throughput	1.97	0.0
imul , registersize 64	Latency	8.48	0.0
mul , registersize 8	Latency	2.13	0.0
imul , registersize 64 (subtract 1 uop)	Throughput	1.28	0.0
Throughput with memory operand: mul , registersize 16 (subtract 1 uop)	Throughput	2.68	0.0
Throughput with memory operand: imul , regsize 64, numop 3	Throughput	2.13	0.0
Throughput with memory operand: imul , regsize 64, numop 2	Throughput	1.96	0.0
mul , registersize 64	Latency	7.83	0.0
imul , registersize 32 (subtract 1 uop)	Throughput	1.14	0.0
Case 1: integer add, chainlength = 1000	Latency	0.99	0.0
Case 2: integer mul, chainlength = 1000000	Latency	2.01	0.01
Case 3: floating point add, chainlength = 100	Latency	1.82	0.0
Case 4: floating point mul, chainlength = 1000000	Latency	2.96	0.0
Case 2: integer mul, chainlength = 1000	Latency	1.99	0.0
Case 1: integer add, chainlength = 1000000	Latency	0.99	0.0
Case 1: integer add, chainlength = 10	Latency	0.51	0.0
Case 4: floating point mul, chainlength = 1000	Latency	2.99	0.0
